token	count	idf score
ispektorat	1	13.7690113211
israel	1	13.7690113211
issarra	1	13.7690113211
istagram	1	13.7690113211
isti	1	13.7690113211
istigfar	1	13.7690113211
istighosah	1	13.7690113211
istihrar	1	13.7690113211
istimew	1	13.7690113211
istiqamah	1	13.7690113211
istiqomah	1	13.7690113211
istrik	1	13.7690113211
istrimu	1	13.7690113211
isuu	1	13.7690113211
iswahjudi	1	13.7690113211
isyana	1	13.7690113211
isyu	1	13.7690113211
itak	1	13.7690113211
italian	1	13.7690113211
itand	1	13.7690113211
itje	1	13.7690113211
itrinya	1	13.7690113211
itsme	1	13.7690113211
ituakan	1	13.7690113211
itudisaksikan	1	13.7690113211
itui	1	13.7690113211
itukah	1	13.7690113211
itumenjadipentingsetelahmuncul	1	13.7690113211
itun	1	13.7690113211
itunantinya	1	13.7690113211
itunya	1	13.7690113211
itusemua	1	13.7690113211
iup	1	13.7690113211
iut	1	13.7690113211
iva	1	13.7690113211
ivansyah	1	13.7690113211
ivet	1	13.7690113211
ivon	1	13.7690113211
iw	1	13.7690113211
iwa	1	13.7690113211
iwic	1	13.7690113211
iwn	1	13.7690113211
ixion	1	13.7690113211
iyl	1	13.7690113211
izajah	1	13.7690113211
izinya	1	13.7690113211
izl	1	13.7690113211
izry	1	13.7690113211
j5	1	13.7690113211
jaakrta	1	13.7690113211
jabal	1	13.7690113211
jabarprov	1	13.7690113211
jabatamnya	1	13.7690113211
jabatannnya	1	13.7690113211
jabatnya	1	13.7690113211
jabodetabe	1	13.7690113211
jabodetabel	1	13.7690113211
jabtan	1	13.7690113211
jacksen	1	13.7690113211
jackson	1	13.7690113211
jacobus	1	13.7690113211
jacques	1	13.7690113211
jade	1	13.7690113211
jadir	1	13.7690113211
jadk	1	13.7690113211
jadual	1	13.7690113211
jag	1	13.7690113211
jagain	1	13.7690113211
jagokan	1	13.7690113211
jagokayak	1	13.7690113211
jahangirzadeh	1	13.7690113211
jahe	1	13.7690113211
jahitan	1	13.7690113211
jahitannya	1	13.7690113211
jainudin	1	13.7690113211
jajah	1	13.7690113211
jajajan	1	13.7690113211
jajanannya	1	13.7690113211
jajannya	1	13.7690113211
jajaranya	1	13.7690113211
jaka	1	13.7690113211
jakafrta	1	13.7690113211
jakaranaval	1	13.7690113211
jakartafair	1	13.7690113211
jakartamassage	1	13.7690113211
jakartan	1	13.7690113211
jakartas	1	13.7690113211
jakartatim	1	13.7690113211
jakartatimur	1	13.7690113211
jakartayang	1	13.7690113211
jakrta	1	13.7690113211
jalaan	1	13.7690113211
jaladri	1	13.7690113211
jalal	1	13.7690113211
jalallah	1	13.7690113211
jalam	1	13.7690113211
jalan2	1	13.7690113211
jalananinnya	1	13.7690113211
jalankanlah	1	13.7690113211
jalanlah	1	13.7690113211
jalarta	1	13.7690113211
jalin	1	13.7690113211
jalla	1	13.7690113211
jalnnya	1	13.7690113211
jalus	1	13.7690113211
jamaatnya	1	13.7690113211
jamah	1	13.7690113211
jambak	1	13.7690113211
jambakan	1	13.7690113211
jameala	1	13.7690113211
jameela	1	13.7690113211
jamiah	1	13.7690113211
jamintel	1	13.7690113211
jampidum	1	13.7690113211
jampidus	1	13.7690113211
jandee	1	13.7690113211
jangkanya	1	13.7690113211
janglah	1	13.7690113211
janhka	1	13.7690113211
janinnya	1	13.7690113211
janjiku	1	13.7690113211
jantungan	1	13.7690113211
jantungku	1	13.7690113211
janur	1	13.7690113211
jarah	1	13.7690113211
jaranras	1	13.7690113211
jardine	1	13.7690113211
jaringa	1	13.7690113211
jasri	1	13.7690113211
jasuli	1	13.7690113211
jat	1	13.7690113211
jatiasih	1	13.7690113211
jatiluhur	1	13.7690113211
jatimelati	1	13.7690113211
jatipulo	1	13.7690113211
jatirangon	1	13.7690113211
jatisampurna	1	13.7690113211
jatnika	1	13.7690113211
jatnras	1	13.7690113211
jatoh	1	13.7690113211
jats	1	13.7690113211
jatuhi	1	13.7690113211
jau	1	13.7690113211
jauhnnya	1	13.7690113211
javascript	1	13.7690113211
jawaa	1	13.7690113211
jawabanya	1	13.7690113211
jawan	1	13.7690113211
jawani	1	13.7690113211
jawanya	1	13.7690113211
jawaranya	1	13.7690113211
jawdal	1	13.7690113211
jayan	1	13.7690113211
jaz	1	13.7690113211
jazaka	1	13.7690113211
jci	1	13.7690113211
jdawl	1	13.7690113211
jeas	1	13.7690113211
jebolnya	1	13.7690113211
jecc	1	13.7690113211
jedah	1	13.7690113211
jedanya	1	13.7690113211
jederal	1	13.7690113211
jef	1	13.7690113211
jefferson	1	13.7690113211
jeffery	1	13.7690113211
jeketi	1	13.7690113211
jekson	1	13.7690113211
jelaa	1	13.7690113211
jelakkan	1	13.7690113211
jelasin	1	13.7690113211
jelenya	1	13.7690113211
jelia	1	13.7690113211
jelita	1	13.7690113211
jembur	1	13.7690113211
jemima	1	13.7690113211
jemmy	1	13.7690113211
jemputan	1	13.7690113211
jemu	1	13.7690113211
jen	1	13.7690113211
jendala	1	13.7690113211
jendaral	1	13.7690113211
jendes	1	13.7690113211
jenggawah	1	13.7690113211
jengkol	1	13.7690113211
jennyjusuf	1	13.7690113211
jeong	1	13.7690113211
jepretan	1	13.7690113211
jepretannya	1	13.7690113211
jerakah	1	13.7690113211
jerami	1	13.7690113211
jerapah	1	13.7690113211
jeremie	1	13.7690113211
jerfi	1	13.7690113211
jeriken	1	13.7690113211
jermias	1	13.7690113211
jeru	1	13.7690113211
jetis	1	13.7690113211
jetlag	1	13.7690113211
jetset	1	13.7690113211
jetski	1	13.7690113211
jeweler	1	13.7690113211
jf	1	13.7690113211
jfe	1	13.7690113211
jff	1	13.7690113211
jga	1	13.7690113211
jhonly	1	13.7690113211
jhony	1	13.7690113211
jica	1	13.7690113211
jiiexpo	1	13.7690113211
jike	1	13.7690113211
jil	1	13.7690113211
jimbar	1	13.7690113211
jimbaran	1	13.7690113211
jimlynya	1	13.7690113211
jinhua	1	13.7690113211
jinjing	1	13.7690113211
jinna	1	13.7690113211
jinnya	1	13.7690113211
jip	1	13.7690113211
jiplak	1	13.7690113211
jiwo	1	13.7690113211
jkn	1	13.7690113211
jksw	1	13.7690113211
jkt7xxxxx	1	13.7690113211
jktkt	1	13.7690113211
jktxxxx	1	13.7690113211
jmmk	1	13.7690113211
jni	1	13.7690113211
jntuk	1	13.7690113211
joantan	1	13.7690113211
joao	1	13.7690113211
jobnya	1	13.7690113211
jobseeker	1	13.7690113211
joesoef	1	13.7690113211
joey	1	13.7690113211
joged	1	13.7690113211
joging	1	13.7690113211
jogyakarta	1	13.7690113211
joham	1	13.7690113211
johana	1	13.7690113211
johanna	1	13.7690113211
johannesburg	1	13.7690113211
johansyah	1	13.7690113211
johdan	1	13.7690113211
johnly	1	13.7690113211
joja	1	13.7690113211
jojon	1	13.7690113211
jokoki	1	13.7690113211
jokow	1	13.7690113211
jomplangnya	1	13.7690113211
jongkok	1	13.7690113211
jongos	1	13.7690113211
jonson	1	13.7690113211
jonto	1	13.7690113211
joppy	1	13.7690113211
jordanova	1	13.7690113211
jorrit	1	13.7690113211
josephus	1	13.7690113211
joshua	1	13.7690113211
josua	1	13.7690113211
journalist	1	13.7690113211
joy	1	13.7690113211
joya	1	13.7690113211
joystick	1	13.7690113211
jpgrup	1	13.7690113211
jppn	1	13.7690113211
jrpt	1	13.7690113211
jsi	1	13.7690113211
jt	1	13.7690113211
jta	1	13.7690113211
jtv	1	13.7690113211
juag	1	13.7690113211
juaga	1	13.7690113211
juah	1	13.7690113211
juaji	1	13.7690113211
jualbelibayi	1	13.7690113211
juandi	1	13.7690113211
juandra	1	13.7690113211
juanti	1	13.7690113211
juar	1	13.7690113211
juari	1	13.7690113211
jubah	1	13.7690113211
jubahnya	1	13.7690113211
jucial	1	13.7690113211
jucnto	1	13.7690113211
jucto	1	13.7690113211
juda	1	13.7690113211
judicata	1	13.7690113211
judicium	1	13.7690113211
jug	1	13.7690113211
jugakan	1	13.7690113211
jugalah	1	13.7690113211
jugaurang	1	13.7690113211
jukir	1	13.7690113211
juklak	1	13.7690113211
jukni	1	13.7690113211
juknis	1	13.7690113211
julah	1	13.7690113211
juliandri	1	13.7690113211
juliati	1	13.7690113211
julimelalui	1	13.7690113211
julli	1	13.7690113211
jumadal	1	13.7690113211
jumadi	1	13.7690113211
jumaidah	1	13.7690113211
jumali	1	13.7690113211
jumhur	1	13.7690113211
jumiati	1	13.7690113211
jumpat	1	13.7690113211
jumpscares	1	13.7690113211
jumroh	1	13.7690113211
junat	1	13.7690113211
junianto	1	13.7690113211
junir	1	13.7690113211
juntrungannya	1	13.7690113211
jupriyanto	1	13.7690113211
juraidah	1	13.7690113211
jurangan	1	13.7690113211
juria	1	13.7690113211
juridiksi	1	13.7690113211
juridis	1	13.7690113211
jurisdiksi	1	13.7690113211
jurliawan	1	13.7690113211
jurnali	1	13.7690113211
jurnalindo	1	13.7690113211
jurnalisme	1	13.7690113211
jurua	1	13.7690113211
juruh	1	13.7690113211
jusnalistik	1	13.7690113211
jusru	1	13.7690113211
jussuf	1	13.7690113211
justify	1	13.7690113211
justita	1	13.7690113211
justitisia	1	13.7690113211
jut	1	13.7690113211
jutan	1	13.7690113211
jutra	1	13.7690113211
k1	1	13.7690113211
k16	1	13.7690113211
k18	1	13.7690113211
k2k	1	13.7690113211
kabagbindik	1	13.7690113211
kabaresrim	1	13.7690113211
kabarhankam	1	13.7690113211
kabarharkam	1	13.7690113211
kabarikan	1	13.7690113211
kabarin	1	13.7690113211
kabau	1	13.7690113211
kabayoran	1	13.7690113211
kabeh	1	13.7690113211
kabelnya	1	13.7690113211
kabianet	1	13.7690113211
kabidpengsoso	1	13.7690113211
kabu	1	13.7690113211
kabulog	1	13.7690113211
kabupate	1	13.7690113211
kabupateh	1	13.7690113211
kaburkan	1	13.7690113211
kacangan	1	13.7690113211
kacinambun	1	13.7690113211
kadaluwarsanya	1	13.7690113211
kadatangan	1	13.7690113211
kadatuli	1	13.7690113211
kaden	1	13.7690113211
kadensus	1	13.7690113211
kadipiro	1	13.7690113211
kadisperindag	1	13.7690113211
kadivas	1	13.7690113211
kadivre	1	13.7690113211
kadongkang	1	13.7690113211
kadrie	1	13.7690113211
kadujaya	1	13.7690113211
kaesangp	1	13.7690113211
kafetaria	1	13.7690113211
kaftan	1	13.7690113211
kagetlah	1	13.7690113211
kagumi	1	13.7690113211
kaha	1	13.7690113211
kahawatir	1	13.7690113211
kahuripan	1	13.7690113211
kahyangan	1	13.7690113211
kaidahnya	1	13.7690113211
kaisang	1	13.7690113211
kajagung	1	13.7690113211
kakao	1	13.7690113211
kakil	1	13.7690113211
kakilima	1	13.7690113211
kakor	1	13.7690113211
kalahg	1	13.7690113211
kalahnya	1	13.7690113211
kalai	1	13.7690113211
kalakhar	1	13.7690113211
kalang	1	13.7690113211
kalangannya	1	13.7690113211
kalanya	1	13.7690113211
kalao	1	13.7690113211
kalaul	1	13.7690113211
kalbe	1	13.7690113211
kalibonso	1	13.7690113211
kalifatullah	1	13.7690113211
kaligangsa	1	13.7690113211
kaligrafi	1	13.7690113211
kalijudan	1	13.7690113211
kalikan	1	13.7690113211
kalimas	1	13.7690113211
kalimatan	1	13.7690113211
kalipun	1	13.7690113211
kaliwiru	1	13.7690113211
kaliwungu	1	13.7690113211
kalkulatif	1	13.7690113211
kalong	1	13.7690113211
kalpana	1	13.7690113211
kalsi	1	13.7690113211
kaluarga	1	13.7690113211
kalukku	1	13.7690113211
kalungan	1	13.7690113211
kamarin	1	13.7690113211
kamaruzaman	1	13.7690113211
kamayoran	1	13.7690113211
kambuhan	1	13.7690113211
kamdal	1	13.7690113211
kamera13mp	1	13.7690113211
kameramen	1	13.7690113211
kameran	1	13.7690113211
kamerawan	1	13.7690113211
kamerun	1	13.7690113211
kamilah	1	13.7690113211
kamk	1	13.7690113211
kamnusiaan	1	13.7690113211
kampanya	1	13.7690113211
kampayennya	1	13.7690113211
kampoeng	1	13.7690113211
kampong	1	13.7690113211
kamseltibcar	1	13.7690113211
kamsi	1	13.7690113211
kamulah	1	13.7690113211
kanaknya	1	13.7690113211
kanboja	1	13.7690113211
kanda	1	13.7690113211
kandana	1	13.7690113211
kandangs	1	13.7690113211
kandasnya	1	13.7690113211
kandidatnya	1	13.7690113211
kandphone	1	13.7690113211
kandungya	1	13.7690113211
kangguru	1	13.7690113211
kanha	1	13.7690113211
kani	1	13.7690113211
kanibal	1	13.7690113211
kaninet	1	13.7690113211
kanji	1	13.7690113211
kanjuruhan	1	13.7690113211
kannya	1	13.7690113211
kanopi	1	13.7690113211
kansil	1	13.7690113211
kanthidharo	1	13.7690113211
kanti	1	13.7690113211
kantongin	1	13.7690113211
kantuk	1	13.7690113211
kanvas	1	13.7690113211
kapada	1	13.7690113211
kapala	1	13.7690113211
kapasan	1	13.7690113211
kapasitan	1	13.7690113211
kapataru	1	13.7690113211
kapatutan	1	13.7690113211
kapilavatthu	1	13.7690113211
kapitalisasi	1	13.7690113211
kapitalisitik	1	13.7690113211
kapoknya	1	13.7690113211
kapoldanya	1	13.7690113211
kapolresnya	1	13.7690113211
kapos	1	13.7690113211
kapospol	1	13.7690113211
karadenan	1	13.7690113211
karadi	1	13.7690113211
karakatau	1	13.7690113211
karam	1	13.7690113211
karanga	1	13.7690113211
karangjati	1	13.7690113211
karas	1	13.7690113211
karatau	1	13.7690113211
karate	1	13.7690113211
karawnag	1	13.7690113211
kare	1	13.7690113211
kareba	1	13.7690113211
karebet	1	13.7690113211
kareem	1	13.7690113211
karenakan	1	13.7690113211
karenamendapat	1	13.7690113211
karenja	1	13.7690113211
karens	1	13.7690113211
karerna	1	13.7690113211
kari	1	13.7690113211
karibia	1	13.7690113211
karifikasi	1	13.7690113211
karimata	1	13.7690113211
karin	1	13.7690113211
kario	1	13.7690113211
karis	1	13.7690113211
karisma	1	13.7690113211
karismatik	1	13.7690113211
karisna	1	13.7690113211
karmain	1	13.7690113211
karmiama	1	13.7690113211
karmiana	1	13.7690113211
karnavalnya	1	13.7690113211
karnivian	1	13.7690113211
karokaro	1	13.7690113211
karopanimal	1	13.7690113211
karopemnas	1	13.7690113211
karosarpras	1	13.7690113211
karow	1	13.7690113211
karrhutla	1	13.7690113211
karsi	1	13.7690113211
karta	1	13.7690113211
kartawinata	1	13.7690113211
kartono	1	13.7690113211
karu	1	13.7690113211
karubaba	1	13.7690113211
karuna	1	13.7690113211
karundeng	1	13.7690113211
karupsi	1	13.7690113211
karwabrof	1	13.7690113211
karwanti	1	13.7690113211
karwna	1	13.7690113211
karyan	1	13.7690113211
karyati	1	13.7690113211
kasabalanka	1	13.7690113211
kasablanca	1	13.7690113211
kasaksian	1	13.7690113211
kasarnya	1	13.7690113211
kasasia	1	13.7690113211
kasatantas	1	13.7690113211
kasatker	1	13.7690113211
kasatmata	1	13.7690113211
kasatwil	1	13.7690113211
kasatwilantas	1	13.7690113211
kasawan	1	13.7690113211
kase	1	13.7690113211
kasemen	1	13.7690113211
kasenda	1	13.7690113211
kashyap	1	13.7690113211
kasianus	1	13.7690113211
kasiem	1	13.7690113211
kasiepidum	1	13.7690113211
kasihani	1	13.7690113211
kasmar	1	13.7690113211
kasmir	1	13.7690113211
kasno	1	13.7690113211
kasnya	1	13.7690113211
kasongan	1	13.7690113211
kaspasitas	1	13.7690113211
kassa	1	13.7690113211
kast	1	13.7690113211
kastaf	1	13.7690113211
kastlantas	1	13.7690113211
kastorius	1	13.7690113211
kasua	1	13.7690113211
kasud	1	13.7690113211
kasudinhubtrans	1	13.7690113211
kasunya	1	13.7690113211
kasyang	1	13.7690113211
katajokowi	1	13.7690113211
katakata	1	13.7690113211
katamenteri	1	13.7690113211
katapeneliti	1	13.7690113211
katapun	1	13.7690113211
katar	1	13.7690113211
katatjahjo	1	13.7690113211
kataya	1	13.7690113211
kathmandu	1	13.7690113211
katon	1	13.7690113211
katungnya	1	13.7690113211
kaung	1	13.7690113211
kaureto	1	13.7690113211
kausalitas	1	13.7690113211
kavaleri	1	13.7690113211
kavilavasthu	1	13.7690113211
kawahnya	1	13.7690113211
kawaluyaan	1	13.7690113211
kawankawan	1	13.7690113211
kawanua	1	13.7690113211
kawasaan	1	13.7690113211
kawinan	1	13.7690113211
kawinnya	1	13.7690113211
kawulo	1	13.7690113211
kayakcewe	1	13.7690113211
kayuhan	1	13.7690113211
kayuhannya	1	13.7690113211
kayumanis	1	13.7690113211
kayuringinjaya	1	13.7690113211
kazakhstan	1	13.7690113211
kbb	1	13.7690113211
kbc10	1	13.7690113211
kbc9	1	13.7690113211
kblf	1	13.7690113211
kbn	1	13.7690113211
kbr	1	13.7690113211
kcm	1	13.7690113211
kcs	1	13.7690113211
kdp	1	13.7690113211
ke373	1	13.7690113211
keaadaan	1	13.7690113211
keaadan	1	13.7690113211
keabsahannya	1	13.7690113211
keada	1	13.7690113211
keadaban	1	13.7690113211
keadalan	1	13.7690113211
keadannya	1	13.7690113211
keadilannya	1	13.7690113211
keagamaannya	1	13.7690113211
keagamanan	1	13.7690113211
keahilian	1	13.7690113211
keamaaan	1	13.7690113211
keamann	1	13.7690113211
keanggotan	1	13.7690113211
keangkeran	1	13.7690113211
keangkuhan	1	13.7690113211
keapda	1	13.7690113211
keartisan	1	13.7690113211
keawetannya	1	13.7690113211
kebabak	1	13.7690113211
kebablasan	1	13.7690113211
kebagasi	1	13.7690113211
kebagoran	1	13.7690113211
kebahagiannya	1	13.7690113211
kebaharian	1	13.7690113211
kebahgian	1	13.7690113211
kebakatan	1	13.7690113211
kebangaan	1	13.7690113211
kebangetan	1	13.7690113211
kebanggaanya	1	13.7690113211
kebareskrim	1	13.7690113211
kebasahan	1	13.7690113211
kebatilan	1	13.7690113211
kebayoranlama	1	13.7690113211
kebedaan	1	13.7690113211
kebejjatinter	1	13.7690113211
kebenara	1	13.7690113211
keberaadaan	1	13.7690113211
keberagamaan	1	13.7690113211
keberanekaragaman	1	13.7690113211
keberaniannya	1	13.7690113211
keberjasama	1	13.7690113211
keberlakuan	1	13.7690113211
keberlangsungkan	1	13.7690113211
keberpihakannya	1	13.7690113211
kebersaan	1	13.7690113211
kebersihannya	1	13.7690113211
kebertan	1	13.7690113211
kebesarannya	1	13.7690113211
kebetuhan	1	13.7690113211
kebhinnekatunggalikaan	1	13.7690113211
kebiasan	1	13.7690113211
kebijakn	1	13.7690113211
kebijkaan	1	13.7690113211
kebijkakan	1	13.7690113211
kebingunan	1	13.7690113211
kebingungannya	1	13.7690113211
kebisaanya	1	13.7690113211
kebituhan	1	13.7690113211
kebo	1	13.7690113211
kebohongannya	1	13.7690113211
kebonkuri	1	13.7690113211
kebonlega	1	13.7690113211
kebringasan	1	13.7690113211
kebudaan	1	13.7690113211
kebudayan	1	13.7690113211
kebulan	1	13.7690113211
kebulog	1	13.7690113211
kebulutangkisannya	1	13.7690113211
kebupaten	1	13.7690113211
keburukannya	1	13.7690113211
kebusukan	1	13.7690113211
kebutuah	1	13.7690113211
kecacatannya	1	13.7690113211
kecakapan	1	13.7690113211
kecamaan	1	13.7690113211
kecamantan	1	13.7690113211
kecamata	1	13.7690113211
kecantikannya	1	13.7690113211
kecelakaaan	1	13.7690113211
kecelekaan	1	13.7690113211
kecemerlangan	1	13.7690113211
kecendrungan	1	13.7690113211
kecerian	1	13.7690113211
kecewakan	1	13.7690113211
kecewanya	1	13.7690113211
kecium	1	13.7690113211
kecocokkan	1	13.7690113211
kecokelatan	1	13.7690113211
kecoklat	1	13.7690113211
kecomang	1	13.7690113211
keculai	1	13.7690113211
keculi	1	13.7690113211
kecurigaannya	1	13.7690113211
kedai	1	13.7690113211
kedaluarsa	1	13.7690113211
kedapa	1	13.7690113211
kedapan	1	13.7690113211
kedaruratan	1	13.7690113211
kedatanganya	1	13.7690113211
kedatatangan	1	13.7690113211
kedekatannya	1	13.7690113211
kedengbendo	1	13.7690113211
kedepanya	1	13.7690113211
kedepatan	1	13.7690113211
kederkah	1	13.7690113211
kedinsosnakertrans	1	13.7690113211
kedodoran	1	13.7690113211
kedoknya	1	13.7690113211
kedondong	1	13.7690113211
kedu	1	13.7690113211
keduabelah	1	13.7690113211
keduannya	1	13.7690113211
keduanta	1	13.7690113211
keduany	1	13.7690113211
keduanyapun	1	13.7690113211
keduduka	1	13.7690113211
kedudukang	1	13.7690113211
kedudukkan	1	13.7690113211
kedukaannya	1	13.7690113211
kedungcangkring	1	13.7690113211
kedungwaringin	1	13.7690113211
keduniawian	1	13.7690113211
kedzaliman	1	13.7690113211
kee	1	13.7690113211
keebon	1	13.7690113211
keegalitarian	1	13.7690113211
keemasannya	1	13.7690113211
keenganan	1	13.7690113211
keepakatan	1	13.7690113211
kefatalan	1	13.7690113211
kefi	1	13.7690113211
kefungsian	1	13.7690113211
kegagahannya	1	13.7690113211
kegagalannya	1	13.7690113211
keganasan	1	13.7690113211
kegara	1	13.7690113211
kegawatan	1	13.7690113211
kegelisahannya	1	13.7690113211
kegemarannya	1	13.7690113211
kegemilangan	1	13.7690113211
kegetiran	1	13.7690113211
kegia	1	13.7690113211
kegiata	1	13.7690113211
kegilaan	1	13.7690113211
kegirangan	1	13.7690113211
keguatannya	1	13.7690113211
kegunaannya	1	13.7690113211
keguruan	1	13.7690113211
kehadiaran	1	13.7690113211
kehadiranya	1	13.7690113211
kehamilanya	1	13.7690113211
kehdupan	1	13.7690113211
keheranan	1	13.7690113211
keheranannya	1	13.7690113211
keheza	1	13.7690113211
kehgutanan	1	13.7690113211
kehilangannya	1	13.7690113211
kehormantan	1	13.7690113211
kehormatannya	1	13.7690113211
kehuatanan	1	13.7690113211
kehujanan	1	13.7690113211
kehusyukan	1	13.7690113211
kehutan	1	13.7690113211
kehutanansiti	1	13.7690113211
keibuannya	1	13.7690113211
keiga	1	13.7690113211
keigo	1	13.7690113211
keiistimewaan	1	13.7690113211
keikutsertan	1	13.7690113211
keingian	1	13.7690113211
keingin	1	13.7690113211
keinginann	1	13.7690113211
keingingannya	1	13.7690113211
keisengan	1	13.7690113211
kejadiaan	1	13.7690113211
kejadianya	1	13.7690113211
kejadin	1	13.7690113211
kejadoan	1	13.7690113211
kejaksaam	1	13.7690113211
kejakskaan	1	13.7690113211
kejamnnya	1	13.7690113211
kejantanannya	1	13.7690113211
kejasama	1	13.7690113211
kejatahan	1	13.7690113211
kejatuhan	1	13.7690113211
kejelaskan	1	13.7690113211
kejeliannya	1	13.7690113211
kejenuhan	1	13.7690113211
keju	1	13.7690113211
kejuadian	1	13.7690113211
kejujurannya	1	13.7690113211
kekaki	1	13.7690113211
kekantor	1	13.7690113211
kekasahalannya	1	13.7690113211
kekawatiran	1	13.7690113211
kekayan	1	13.7690113211
kekayannya	1	13.7690113211
kekecewaanya	1	13.7690113211
kekelahan	1	13.7690113211
kekeliruannya	1	13.7690113211
kekerabatan	1	13.7690113211
kekerasaan	1	13.7690113211
kekerasab	1	13.7690113211
kekerasannya	1	13.7690113211
kekhasan	1	13.7690113211
kekhatiwaran	1	13.7690113211
kekhawatiranya	1	13.7690113211
kekhawatirnnya	1	13.7690113211
kekhilafannya	1	13.7690113211
kekhusuan	1	13.7690113211
kekhusyukkan	1	13.7690113211
kekompakkan	1	13.7690113211
kekompakn	1	13.7690113211
kekuarangan	1	13.7690113211
kekuasaanya	1	13.7690113211
kekuatiran	1	13.7690113211
kekurangpuasan	1	13.7690113211
kekuranngan	1	13.7690113211
kelab	1	13.7690113211
kelabu	1	13.7690113211
kelahi	1	13.7690113211
kelaikannya	1	13.7690113211
kelain	1	13.7690113211
kelajangannya	1	13.7690113211
kelakarnya	1	13.7690113211
kelakuannya	1	13.7690113211
kelakukan	1	13.7690113211
kelami	1	13.7690113211
kelana	1	13.7690113211
kelancaraan	1	13.7690113211
kelancarandistribusi	1	13.7690113211
kelangkaaan	1	13.7690113211
kelasemen	1	13.7690113211
kelautanan	1	13.7690113211
kelayakannya	1	13.7690113211
kelegendarisan	1	13.7690113211
kelelahannya	1	13.7690113211
kelemahannya	1	13.7690113211
keleng	1	13.7690113211
kelengahan	1	13.7690113211
kelengkapakan	1	13.7690113211
kelewatan	1	13.7690113211
keliahtan	1	13.7690113211
keliatannya	1	13.7690113211
kelicikan	1	13.7690113211
kelihaian	1	13.7690113211
kelihaiannya	1	13.7690113211
kelimaa	1	13.7690113211
kelimpungan	1	13.7690113211
kelincahann	1	13.7690113211
kelincahannya	1	13.7690113211
kelir	1	13.7690113211
kellen	1	13.7690113211
kelnteng	1	13.7690113211
kelod	1	13.7690113211
kelompaok	1	13.7690113211
kelompk	1	13.7690113211
kelonjakan	1	13.7690113211
keluaga	1	13.7690113211
keluakuan	1	13.7690113211
keluargamu	1	13.7690113211
keluargany	1	13.7690113211
keluarha	1	13.7690113211
keluarhak	1	13.7690113211
keluarsemuaijazahsaya	1	13.7690113211
keluat	1	13.7690113211
kelucuan	1	13.7690113211
keluhuran	1	13.7690113211
kelur	1	13.7690113211
kelurahannya	1	13.7690113211
keluwesan	1	13.7690113211
kem	1	13.7690113211
kemah	1	13.7690113211
kemajemukannya	1	13.7690113211
kemala	1	13.7690113211
kemangkatan	1	13.7690113211
kemanusiaannya	1	13.7690113211
kemarim	1	13.7690113211
kemasam	1	13.7690113211
kemasdi	1	13.7690113211
kemastian	1	13.7690113211
kemasyakatan	1	13.7690113211
kemasyarakan	1	13.7690113211
kemasyarakat	1	13.7690113211
kemasyrakatan	1	13.7690113211
kematianangeline	1	13.7690113211
kematiannja	1	13.7690113211
kembai	1	13.7690113211
kembari	1	13.7690113211
kembarnya	1	13.7690113211
kemcetan	1	13.7690113211
kemekumham	1	13.7690113211
kememenko	1	13.7690113211
kemenanagan	1	13.7690113211
kemenang	1	13.7690113211
kemendesa	1	13.7690113211
kemeneterian	1	13.7690113211
kemenku	1	13.7690113211
kemenkuhman	1	13.7690113211
kemenkumhamnya	1	13.7690113211
kemenparekraf	1	13.7690113211
kemenpeora	1	13.7690113211
kemenporan	1	13.7690113211
kementeriam	1	13.7690113211
kementertian	1	13.7690113211
kementriannya	1	13.7690113211
kemepora	1	13.7690113211
kemepupera	1	13.7690113211
kemerah	1	13.7690113211
kemerdekan	1	13.7690113211
kemerduan	1	13.7690113211
kemeteriann	1	13.7690113211
kemeteriannya	1	13.7690113211
kemetrian	1	13.7690113211
kemiliteran	1	13.7690113211
kemmapuan	1	13.7690113211
kemnag	1	13.7690113211
kemnpora	1	13.7690113211
kemoderenan	1	13.7690113211
kempar	1	13.7690113211
kempemimpinananya	1	13.7690113211
kempes	1	13.7690113211
kemriyek	1	13.7690113211
kemterian	1	13.7690113211
kemtian	1	13.7690113211
kemtrian	1	13.7690113211
kemuadian	1	13.7690113211
kemudahannya	1	13.7690113211
kemudiam	1	13.7690113211
kemudinya	1	13.7690113211
kemufakatan	1	13.7690113211
kemuliayaan	1	13.7690113211
kemumgkinan	1	13.7690113211
kemundurannya	1	13.7690113211
kemungkian	1	13.7690113211
kemungkinam	1	13.7690113211
kemungkinanm	1	13.7690113211
kemurahan	1	13.7690113211
kemurnian	1	13.7690113211
kemustahilan	1	13.7690113211
kenadidat	1	13.7690113211
kenaikkannya	1	13.7690113211
kenakalannya	1	13.7690113211
kenalkan	1	13.7690113211
kenamaannya	1	13.7690113211
kenapaaaa	1	13.7690113211
kendaaran	1	13.7690113211
kendalinya	1	13.7690113211
kender	1	13.7690113211
kenderaannya	1	13.7690113211
kendi	1	13.7690113211
kendor	1	13.7690113211
kendra	1	13.7690113211
kenedy	1	13.7690113211
kenegarawanan	1	13.7690113211
kenegarawanannya	1	13.7690113211
kenerja	1	13.7690113211
kenetralan	1	13.7690113211
kengototan	1	13.7690113211
keniakan	1	13.7690113211
kenihilan	1	13.7690113211
kenna	1	13.7690113211
kenong	1	13.7690113211
kenshiro	1	13.7690113211
kenta	1	13.7690113211
