count	idf score	brown cluster	word
30	9.12515513132	1001010	Mapolrestabes
30	9.12515513132	100010	Pangkalan
30	9.12515513132	100000	Rokan
30	9.12515513132	01110	bersarang
30	9.12515513132	010110	serat
30	9.12515513132	010110	pajaknya
30	9.12515513132	01010	dinding
30	9.12515513132	01000	tumpukan
30	9.12515513132	001011	sentral
30	9.12515513132	001011	intim
30	9.12515513132	001000	kerakyatan
30	9.06857160296	1101111	Konflik
30	9.06857160296	101110111	rangking
30	9.06857160296	101010	251
30	9.06857160296	100111	Kembang
30	9.06857160296	100111	Capital
30	9.06857160296	1000110	Bendahara
30	9.06857160296	01111110	didesain
30	9.06857160296	011110	menaikan
30	9.06857160296	01110	selektif
30	9.06857160296	0110110	bersimbah
30	9.06857160296	010111	peradaban
30	9.06857160296	010111	cost
30	9.06857160296	010111	aransemen
30	9.06857160296	010110	live
30	9.06857160296	01000	sepasang
30	9.06857160296	00110	Drs
30	9.06857160296	001010	kangen
30	9.06857160296	001010	fatal
30	9.01412381893	1101111	Aktivitas
30	9.01412381893	1101110	Besaran
30	9.01412381893	100110	Pemakaman
30	9.01412381893	100100	Kallang
30	9.01412381893	1000111	Warta
30	9.01412381893	01111110	setingkat
30	9.01412381893	011110	menumbuhkan
30	9.01412381893	01110	terjamin
30	9.01412381893	01110	dilepaskan
30	9.01412381893	010111	penggunaannya
30	9.01412381893	010111	keberlanjutan
30	9.01412381893	01001	nuansa
30	9.01412381893	01001	bongkahan
30	9.01412381893	001011	system
30	9.01412381893	001010	barangnya
30	8.96165639904	1010111	bagikan
30	8.96165639904	1000110	Business
30	8.96165639904	011110	merumuskan
30	8.96165639904	011110	menghampiri
30	8.96165639904	011110	menegakkan
30	8.96165639904	011110	memperketat
30	8.96165639904	011110	memberitahu
30	8.96165639904	010111	positifnya
30	8.96165639904	01010	balok
30	8.96165639904	01001	keterkaitan
30	8.96165639904	01000	tenggat
30	8.96165639904	0011110	Sinungan
30	8.96165639904	00111011	Indo
30	8.96165639904	0011100	dijamin
30	8.96165639904	00110	Wakapolres
30	8.96165639904	001000	twitternya
30	8.96165639904	001000	politiknya
30	8.91103032597	1101110	Penutupan
30	8.91103032597	10111001	dekade
30	8.91103032597	1010111	sub
30	8.91103032597	1000110	Aktivis
30	8.91103032597	01111110	sehubungan
30	8.91103032597	01111110	imbau
30	8.91103032597	011110	menundukkan
30	8.91103032597	011110	menata
30	8.91103032597	011110	kumpulkan
30	8.91103032597	011110	keluarkan
30	8.91103032597	01110	disampaikannya
30	8.91103032597	01110	dipindah
30	8.91103032597	01110	diperlihatkan
30	8.91103032597	01110	diapresiasi
30	8.91103032597	0110111	melipatgandakan
30	8.91103032597	010111	sensitif
30	8.91103032597	01001	jati
30	8.91103032597	01000	seribu
30	8.91103032597	0011111	menirukan
30	8.91103032597	001000	perdananya
30	8.86212072549	1101111	Pengoperasian
30	8.86212072549	1101110	TRK
30	8.86212072549	1101110	Menjadi
30	8.86212072549	1010111	TIMUR
30	8.86212072549	1010111	TANGERANG
30	8.86212072549	101010	749
30	8.86212072549	101010	395
30	8.86212072549	101001	DANY
30	8.86212072549	1001011	Darussalam
30	8.86212072549	011110	menerjunkan
30	8.86212072549	01110	dimaksimalkan
30	8.86212072549	01110	diingat
30	8.86212072549	01110	diantar
30	8.86212072549	011001	preferensi
30	8.86212072549	0011100	seandainya
30	8.86212072549	00010	berkesempatan
30	12.1840488204	10111101	Zenfone
30	11.7690113211	100110	Selfie
30	10.961656399	1001010	XIX
30	10.961656399	010111	lokomotif
30	10.961656399	010110	GR
30	10.961656399	00110	Yadi
30	10.7690113211	100111	Guam
30	10.7690113211	01001	A350
30	10.7690113211	00110	Sabam
30	10.5990863197	1010111	Bim
30	10.5990863197	00110	Tasya
30	10.4470832262	01001	hiu
30	10.4470832262	00110	Giri
30	10.3095797025	00110	Titiek
30	10.3095797025	00110	Fary
30	10.3095797025	001011	Rama
30	10.1840488204	100100	Vanity
30	10.1840488204	100000	Ambengan
30	10.068571603	1010111	shabu
30	10.068571603	100110	Spiritual
30	10.068571603	100010	AirNav
30	10.068571603	010110	wayang
29	9.96165639904	100111	Suriah
29	9.96165639904	1000111	Swift
29	9.96165639904	01111110	dimutasikan
29	9.96165639904	001010	pulsa
29	9.86212072549	100110	Hilal
29	9.86212072549	100110	FITRA
29	9.86212072549	1001011	Reksa
29	9.86212072549	1001011	Fun
29	9.86212072549	010111	serasi
29	9.86212072549	00111010	Amelia
29	9.86212072549	00110	Destry
29	9.7690113211	101111110	Syawal
29	9.7690113211	100111	Bravo
29	9.7690113211	100110	smelter
29	9.7690113211	100110	hedging
29	9.7690113211	100110	SSMS
29	9.7690113211	1000111	CBR1000RR
29	9.7690113211	100010	Gesek
29	9.7690113211	011110	menikam
29	9.7690113211	01010	kamp
29	9.7690113211	01010	Trisuci
29	9.7690113211	0011110	Astuti
29	9.7690113211	00110	Zamkhani
29	9.7690113211	001011	tebu
29	9.68154847985	101010	Liu
29	9.68154847985	101001	BP00000
29	9.68154847985	1000110	Denjaka
29	9.68154847985	010110	Alfaro
29	9.68154847985	01010	rights
29	9.68154847985	01001	bungkusan
29	9.59908631965	1001010	GS
29	9.59908631965	100100	Kramatjati
29	9.59908631965	01010	joint
29	9.59908631965	00110	Pandu
29	9.59908631965	001011	bayinya
29	9.59908631965	001010	siri
29	9.52108380765	1101111	Bercak
29	9.52108380765	100110	NR
29	9.52108380765	100100	Bitung
29	9.52108380765	100001	dudukin
29	9.52108380765	0011110	Sambodo
29	9.44708322621	10111101	Tipe
29	9.44708322621	100110	MIKA
29	9.44708322621	100110	Asrena
29	9.44708322621	010111	mesum
29	9.44708322621	001011	tumpah
29	9.44708322621	001010	bohong
29	9.37669389832	1000110	Divpropam
29	9.37669389832	01001	kado
29	9.37669389832	001011	CV
29	9.30957970246	100111	Kalteng
29	9.30957970246	1001011	Tangkis
29	9.30957970246	1001011	Sudarso
29	9.30957970246	1000111	Abu
29	9.30957970246	010111	pengikut
29	9.30957970246	01001	pembubaran
29	9.30957970246	001011	gandeng
29	9.30957970246	001010	kelelahan
29	9.24544936504	100111	Line
29	9.24544936504	100110	Syahrul
29	9.24544936504	100110	PANRB
29	9.24544936504	01110	terhubung
29	9.24544936504	01110	dikemudikan
29	9.24544936504	010111	sertifikasi
29	9.24544936504	0011110	Anung
29	9.24544936504	001011	governance
29	9.24544936504	001010	terpanggil
29	9.24544936504	001010	netral
29	9.24544936504	001010	dihajar
29	9.18404882038	10111100	Baido
29	9.18404882038	100111	pesisir
29	9.18404882038	1001011	Zoebir
29	9.18404882038	1000111	Sersan
29	9.18404882038	100010	Polrestro
29	9.18404882038	011110	meletakkan
29	9.18404882038	01110	berbarengan
29	9.18404882038	010111	start
29	9.18404882038	010110	daun
29	9.18404882038	01001	kesamaan
29	9.18404882038	01000	209
29	9.18404882038	0011110	Hutapea
29	9.18404882038	001011	Alquran
29	9.12515513132	101010	gross
29	9.12515513132	100100	Indoor
29	9.12515513132	01110	membengkak
29	9.12515513132	01110	bersemangat
29	9.12515513132	011010	jeruji
29	9.12515513132	010111	kebebasan
29	9.12515513132	01001	pertanda
29	9.12515513132	01001	kolaborasi
29	9.12515513132	0011110	Putro
29	9.12515513132	0011100	keempatnya
29	9.12515513132	0011100	fraksinya
29	9.12515513132	001011	saudaranya
29	9.12515513132	001000	tumpul
29	9.06857160296	101010	kompas
29	9.06857160296	101010	BE
29	9.06857160296	101010	351
29	9.06857160296	100111	Rest
29	9.06857160296	1000111	Nyoman
29	9.06857160296	100010	upgrade
29	9.06857160296	100000	East
29	9.06857160296	011110	menyingkirkan
29	9.06857160296	01110	diciptakan
29	9.06857160296	0110111	stabilisasi
29	9.06857160296	01001	panduan
29	9.06857160296	0011110	Darmono
29	9.06857160296	0011110	Agustiawan
29	9.06857160296	00111011	Dislog
29	9.06857160296	001010	realistis
29	9.01412381893	1101111	Merujuk
29	9.01412381893	1101110	Gajah
29	9.01412381893	1010110	Company
29	9.01412381893	101001	Dian
29	9.01412381893	100100	Jogja
29	9.01412381893	1000111	Eks
29	9.01412381893	100010	Bhakti
29	9.01412381893	01111111	mengiringi
29	9.01412381893	01111110	urusannya
29	9.01412381893	01111110	mencerminkan
29	9.01412381893	0111110	kerjakan
29	9.01412381893	01110	terkuak
29	9.01412381893	01110	mengemuka
29	9.01412381893	01110	dituntaskan
29	9.01412381893	01110	diperingati
29	9.01412381893	010111	rujukan
29	9.01412381893	010111	eksklusif
29	9.01412381893	01001	kecenderungan
29	9.01412381893	01000	menurunnya
29	9.01412381893	00110	Liem
29	9.01412381893	001010	fotonya
29	9.01412381893	001000	mungil
29	8.96165639904	1101111	Rute
29	8.96165639904	1101111	Berkat
29	8.96165639904	1101111	Adik
29	8.96165639904	1101110	Sedikitnya
29	8.96165639904	11010	Alih
29	8.96165639904	1010111	terangan
29	8.96165639904	101010	155
29	8.96165639904	101000	1983
29	8.96165639904	1001011	Fairmont
29	8.96165639904	100010	Penghentian
29	8.96165639904	011110	menghidupkan
29	8.96165639904	01110	tersungkur
29	8.96165639904	01110	sepakati
29	8.96165639904	010110	kemitraan
29	8.96165639904	01001	berambut
29	8.96165639904	0011100	ground
29	8.96165639904	00110	Binsar
29	8.96165639904	00010	gemar
29	8.91103032597	1101111	Peluncuran
29	8.91103032597	1101111	Fakta
29	8.91103032597	1101110	SUR
29	8.91103032597	1101110	Menyambut
29	8.91103032597	110110	Persoalannya
29	8.91103032597	110110	Asal
29	8.91103032597	1010111	mewanti
29	8.91103032597	101010	531
29	8.91103032597	101001	awl
29	8.91103032597	100111	Sukameriah
29	8.91103032597	1001010	Permusyawaratan
29	8.91103032597	100010	Populi
29	8.91103032597	100010	Administrasi
29	8.91103032597	01111110	didasari
29	8.91103032597	011110	mengutip
29	8.91103032597	011110	menghancurkan
29	8.91103032597	01110	handal
29	8.91103032597	01110	diukur
29	8.91103032597	01110	bergairah
29	8.91103032597	0110111	social
29	8.91103032597	011001	suruh
29	8.91103032597	010111	gamblang
29	8.91103032597	010110	prestasinya
29	8.91103032597	01001	konsentrasi
29	8.91103032597	0011110	Hazrumy
29	8.91103032597	00110	Mandala
29	8.91103032597	001011	mikro
29	8.91103032597	001010	lumayan
29	8.91103032597	001010	kebenarannya
29	11.4470832262	0011110	Latief
29	10.961656399	010110	Olive
29	10.7690113211	1001011	Zoo
29	10.5990863197	001011	Am
29	10.4470832262	00111010	Didit
29	10.3095797025	100110	ADPI
29	10.3095797025	01001	underlying
29	10.3095797025	00110	Arsip
29	10.3095797025	00110	Afgan
29	10.1840488204	100010	Pangea
29	10.068571603	0011110	Atmaji
28	9.96165639904	101110111	Dae
28	9.96165639904	100110	MKS
28	9.96165639904	1000111	Pra
28	9.96165639904	100010	Valuta
28	9.96165639904	00111011	sea
28	9.96165639904	001011	TIME
28	9.96165639904	001011	Morscheck
28	9.86212072549	100111	Chevron
28	9.86212072549	100110	MURI
28	9.86212072549	010111	vaksin
28	9.86212072549	01010	outlet
28	9.86212072549	01010	bis
28	9.86212072549	001011	renang
28	9.86212072549	001011	kucing
28	9.7690113211	100111	Abepura
28	9.7690113211	100110	TK
28	9.7690113211	01110	menyeberang
28	9.7690113211	010111	pelamar
28	9.7690113211	00111010	Julius
28	9.7690113211	001011	radikal
28	9.7690113211	001011	orkestra
28	9.68154847985	1010110	fuel
28	9.68154847985	100110	PMP
28	9.68154847985	1001011	Bivak
28	9.68154847985	010111	baliho
28	9.68154847985	0011110	Riyanto
28	9.68154847985	00110	CB500X
28	9.59908631965	1010111	593
28	9.59908631965	100111	Rusunawa
28	9.59908631965	100111	Pampang
28	9.59908631965	1001010	PHC
28	9.59908631965	100010	Laskar
28	9.59908631965	001011	semen
28	9.59908631965	001011	refleksi
28	9.59908631965	001000	Kesepahaman
28	9.52108380765	10111001	finalis
28	9.52108380765	100111	Aman
28	9.52108380765	1000111	Kualifikasi
28	9.52108380765	010110	persaudaraan
28	9.52108380765	010110	letusan
28	9.52108380765	01010	kabel
28	9.52108380765	00110	Lindaweni
28	9.52108380765	001000	damkar
28	9.44708322621	1101111	Tweet
28	9.44708322621	1101111	Sepeda
28	9.44708322621	100111	Alor
28	9.44708322621	100110	RKP
28	9.44708322621	100110	ASII
28	9.44708322621	01001	korsleting
28	9.44708322621	00110	Zulfiandi
28	9.37669389832	1101111	Sabu
28	9.37669389832	101111110	wib
28	9.37669389832	10111001	pangkal
28	9.37669389832	101000	ART
28	9.37669389832	100110	SIKPI
28	9.37669389832	100100	Mamuju
28	9.37669389832	100100	Airin
28	9.37669389832	1000111	Dato
28	9.37669389832	011110	menukarkan
28	9.37669389832	0011110	Hamid
28	9.37669389832	0011100	acaranya
28	9.30957970246	1101110	Laju
28	9.30957970246	110110	Pengen
28	9.30957970246	100111	kamarnya
28	9.30957970246	100110	Labfor
28	9.30957970246	100110	Jon
28	9.30957970246	011110	menyinggahi
28	9.30957970246	01110	menyanyi
28	9.30957970246	01010	entitas
28	9.30957970246	01001	torsi
28	9.30957970246	01001	keharusan
28	9.30957970246	0011110	Sports
28	9.30957970246	001011	Om
28	9.24544936504	1101110	Rombongan
28	9.24544936504	1010111	bolak
28	9.24544936504	1010110	RK
28	9.24544936504	100010	Instalasi
28	9.24544936504	100000	participating
28	9.24544936504	011110	merubah
28	9.24544936504	01110	dipatok
28	9.24544936504	01110	dimohonkan
28	9.24544936504	010111	stamina
28	9.24544936504	010111	lunak
28	9.24544936504	01010	klinik
28	9.24544936504	01001	tayangan
28	9.24544936504	01001	promo
28	9.24544936504	01000	ego
28	9.24544936504	0011110	Lim
28	9.24544936504	00111010	Sebayang
28	9.24544936504	001011	perbelanjaan
28	9.24544936504	001011	layang
28	9.24544936504	001011	elektrik
28	9.24544936504	001010	tawa
28	9.18404882038	1101111	Investor
28	9.18404882038	1101111	Bermain
28	9.18404882038	1010111	andai
28	9.18404882038	100111	Trisakti
28	9.18404882038	100110	Pradana
28	9.18404882038	1000111	Penerima
28	9.18404882038	100000	Kuantan
28	9.18404882038	01110	menyamar
28	9.18404882038	010111	senyum
28	9.18404882038	010111	kerabatnya
28	9.18404882038	010110	Turki
28	9.18404882038	01001	rumor
28	9.18404882038	01000	make
28	9.18404882038	001011	terlarang
28	9.12515513132	1101111	Skuat
28	9.12515513132	1101111	Kewenangan
28	9.12515513132	10111001	republik
28	9.12515513132	101000	1990
28	9.12515513132	100100	Perdamaian
28	9.12515513132	1000110	Pembina
28	9.12515513132	100000	Pelayaran
28	9.12515513132	0111110	diagendakan
28	9.12515513132	011110	digelarnya
28	9.12515513132	01110	terkumpul
28	9.12515513132	01110	bepergian
28	9.12515513132	010111	terapi
28	9.12515513132	010111	tanahnya
28	9.12515513132	010111	sinkronisasi
28	9.12515513132	010111	kaos
28	9.12515513132	010110	pemetaan
28	9.12515513132	010110	kapten
28	9.12515513132	01010	perutnya
28	9.12515513132	01001	segenap
28	9.12515513132	01001	prospek
28	9.12515513132	001010	shock
28	9.06857160296	1101110	Per
28	9.06857160296	110110	Malah
28	9.06857160296	10111101	Inf
28	9.06857160296	101010	302
28	9.06857160296	100110	drum
28	9.06857160296	100110	Fakhrizal
28	9.06857160296	1001010	Katolik
28	9.06857160296	100100	GPS
28	9.06857160296	1000111	Gelandang
28	9.06857160296	100000	Gamprit
28	9.06857160296	011110	mempersembahkan
28	9.06857160296	01110	disikapi
28	9.06857160296	01110	dibina
28	9.06857160296	010111	operasinya
28	9.06857160296	010110	ipar
28	9.06857160296	01010	pentas
28	9.06857160296	01001	patokan
28	9.06857160296	01001	lingkup
28	9.06857160296	01001	ekspektasi
28	9.06857160296	0011111	Mahendra
28	9.06857160296	0011110	Hermanu
28	9.06857160296	0011100	institusinya
28	9.06857160296	00110	Situmorang
28	9.06857160296	001000	Twitternya
28	9.01412381893	1101110	Keberhasilan
28	9.01412381893	110110	Ikut
28	9.01412381893	110110	Contoh
28	9.01412381893	11010	Kabarnya
28	9.01412381893	101111110	KitKat
28	9.01412381893	10111001	puluh
28	9.01412381893	101010	240
28	9.01412381893	100110	Pelatihan
28	9.01412381893	100110	Menhub
28	9.01412381893	1001011	Salemba
28	9.01412381893	1001011	Melayu
28	9.01412381893	100010	Financial
28	9.01412381893	0111110	senantiasa
28	9.01412381893	0111110	secepat
28	9.01412381893	011110	mengkritisi
28	9.01412381893	011110	memperlancar
28	9.01412381893	01110	tembus
28	9.01412381893	01110	disembunyikan
28	9.01412381893	01110	dipertanggungjawabkan
28	9.01412381893	010111	silver
28	9.01412381893	010111	programnya
28	9.01412381893	010111	lisan
28	9.01412381893	010110	aktris
28	9.01412381893	0011110	Prastowo
28	9.01412381893	00110	Mustofa
28	9.01412381893	00110	Mursyidan
28	9.01412381893	00110	Dokter
28	9.01412381893	001011	sentuh
28	9.01412381893	001010	tergeletak
28	9.01412381893	001010	sendirian
28	9.01412381893	001010	bedanya
28	8.96165639904	1101111	Perkembangan
28	8.96165639904	1101110	SUMBER
28	8.96165639904	1101110	DRI
28	8.96165639904	110110	Sambil
28	8.96165639904	110110	Disinggung
28	8.96165639904	11010	580
28	8.96165639904	10111110	Daun
28	8.96165639904	101110111	berdurasi
28	8.96165639904	10110	Oil
28	8.96165639904	1010110	Organization
28	8.96165639904	101010	201
28	8.96165639904	101001	dok
28	8.96165639904	101000	Dibaca
28	8.96165639904	100111	dada
28	8.96165639904	100111	Gamber
28	8.96165639904	100110	vokal
28	8.96165639904	100110	Silver
28	8.96165639904	100110	Gold
28	8.96165639904	100110	Edward
28	8.96165639904	1000111	mendakwa
28	8.96165639904	100010	Menara
28	8.96165639904	01111110	bertemakan
28	8.96165639904	0111110	mempertanggungjawabkan
28	8.96165639904	0111110	Seng
28	8.96165639904	01110	dipersembahkan
28	8.96165639904	010111	biayanya
28	8.96165639904	01001	keseriusan
28	8.96165639904	01001	intensitas
28	8.96165639904	01000	segelintir
28	8.96165639904	0011110	Watubun
28	8.96165639904	001011	tercinta
28	8.96165639904	001010	menelepon
28	8.96165639904	001010	izinnya
28	8.96165639904	001000	berlapis
28	10.961656399	0011100	Prawoto
28	10.961656399	001011	Teleguam
28	10.7690113211	01001	form
28	10.7690113211	0011100	sarapan
28	10.5990863197	10111110	Square
28	10.5990863197	100110	SCM
28	10.5990863197	1000110	Tank
28	10.5990863197	00110	Advocaat
28	10.4470832262	100110	Dedy
28	10.4470832262	100100	Larasati
28	10.4470832262	01010	dharma
28	10.4470832262	00110	Miryam
28	10.4470832262	00110	Eva
28	10.3095797025	1001011	Tawang
28	10.3095797025	010111	hijab
28	10.3095797025	0011110	Kempot
28	10.3095797025	00110	Rontini
28	10.3095797025	00110	Adrie
28	10.3095797025	0000	Titian
28	10.1840488204	11000	Halal
28	10.1840488204	100111	Tulungagung
28	10.1840488204	100110	Toba
28	10.1840488204	010111	Innospec
28	10.1840488204	010110	Ovi
28	10.1840488204	010110	Nicole
28	10.1840488204	010110	Gulat
28	10.1840488204	00110	Setnov
28	10.068571603	100100	Warsawa
28	10.068571603	100100	Kalideres
28	10.068571603	01010	dus
27	9.96165639904	1010111	Bar
27	9.96165639904	100111	Fresh
27	9.96165639904	010110	Rodinda
27	9.96165639904	0011111	Supari
27	9.96165639904	00110	Dahmi
27	9.96165639904	00110	Ani
27	9.86212072549	110110	Posisinya
27	9.86212072549	101001	Bao
27	9.86212072549	010111	gelang
27	9.86212072549	010110	reklamasi
27	9.86212072549	01010	kakek
27	9.86212072549	01001	rezim
27	9.86212072549	0011100	Zaenal
27	9.86212072549	00110	Rustam
27	9.86212072549	001011	berkuda
27	9.7690113211	100110	carrier
27	9.7690113211	100110	Musrenbang
27	9.7690113211	010110	cendol
27	9.7690113211	001011	sponsorship
27	9.68154847985	100110	engineering
27	9.68154847985	100110	Boys
27	9.68154847985	01110	kara
27	9.68154847985	010111	muncikari
27	9.68154847985	0011110	Romadi
27	9.68154847985	00110	Menlu
27	9.68154847985	001011	tunda
27	9.59908631965	1010111	Wangi
27	9.59908631965	100100	Deli
27	9.59908631965	100010	Jilid
27	9.59908631965	010111	tasnya
27	9.59908631965	010110	navigasi
27	9.59908631965	01001	biodata
27	9.59908631965	01000	penggalangan
27	9.59908631965	00110	Suri
27	9.59908631965	0010011	ganja
27	9.59908631965	001000	fosil
27	9.52108380765	110110	Penyadapan
27	9.52108380765	1010110	Down
27	9.52108380765	01110	dijebak
27	9.52108380765	010110	rukyat
27	9.52108380765	01010	srikandi
27	9.52108380765	0011100	ga
27	9.52108380765	00110	setneg
27	9.52108380765	00110	Putera
27	9.52108380765	001000	moril
27	9.44708322621	100110	SIPI
27	9.44708322621	0111110	mikir
27	9.44708322621	010111	impian
27	9.44708322621	010110	kacang
27	9.44708322621	01010	gereja
27	9.44708322621	01001	safari
27	9.44708322621	01001	profil
27	9.44708322621	0011111	Sakinah
27	9.44708322621	0011110	inflasinya
27	9.44708322621	001011	berbintang
27	9.44708322621	001010	mengajar
27	9.44708322621	0000	Atmo
27	9.37669389832	10111001	silinder
27	9.37669389832	100110	S1
27	9.37669389832	01110	dilatih
27	9.37669389832	010111	inklusif
27	9.37669389832	010111	albumnya
27	9.37669389832	01001	tabir
27	9.37669389832	00110	Sukardi
27	9.37669389832	001010	ceritanya
27	9.37669389832	001010	atur
27	9.37669389832	001010	Kudatuli
27	9.30957970246	1010111	BN
27	9.30957970246	100111	Teror
27	9.30957970246	100111	Proklamator
27	9.30957970246	100111	Ndokum
27	9.30957970246	1001010	Suporter
27	9.30957970246	1000110	Ditlantas
27	9.30957970246	100000	pelosok
27	9.30957970246	011110	merampok
27	9.30957970246	011110	mengajarkan
27	9.30957970246	011110	meminjam
27	9.30957970246	01110	diparkir
27	9.30957970246	010110	port
27	9.30957970246	01001	jaket
27	9.30957970246	01001	bayaran
27	9.30957970246	00110	Panji
27	9.30957970246	00110	Komaruddin
27	9.30957970246	00110	Irawan
27	9.30957970246	001011	mempelai
27	9.24544936504	1101111	Pengendara
27	9.24544936504	10111110	Marissa
27	9.24544936504	101010	850
27	9.24544936504	100100	jakarta
27	9.24544936504	100010	Of
27	9.24544936504	100000	Penyiaran
27	9.24544936504	0111110	berisiko
27	9.24544936504	010111	sepihak
27	9.24544936504	010111	partner
27	9.24544936504	01010	koran
27	9.24544936504	01001	good
27	9.24544936504	01001	cakupan
27	9.24544936504	0011110	Damayanti
27	9.24544936504	00110	Zulkarnain
27	9.24544936504	00110	Maruli
27	9.24544936504	001011	kesengajaan
27	9.24544936504	001011	beruntun
27	9.24544936504	001010	mengambang
27	9.18404882038	1111	Aliansi
27	9.18404882038	110110	Tantangan
27	9.18404882038	1001011	Bermartabat
27	9.18404882038	1000111	Kabag
27	9.18404882038	1000110	Penjual
27	9.18404882038	100010	Kedutaan
27	9.18404882038	01110	seimbang
27	9.18404882038	01110	disumbangkan
27	9.18404882038	01110	disewakan
27	9.18404882038	01110	anjlok
27	9.18404882038	010111	masif
27	9.18404882038	010111	kemenangannya
27	9.18404882038	010111	gaduh
27	9.18404882038	010110	ketum
27	9.18404882038	01010	praktisi
27	9.18404882038	0011110	Sampurna
27	9.18404882038	0011110	Ryacudu
27	9.18404882038	00110	Puspa
27	9.18404882038	001011	sulungnya
27	9.18404882038	001011	pidananya
27	9.18404882038	001011	Tewu
27	9.18404882038	001011	Romeo
27	9.18404882038	001010	dihapus
27	9.12515513132	1101110	Mendapat
27	9.12515513132	1010111	Mercedes
27	9.12515513132	1001010	Pangkal
27	9.12515513132	1000110	Bos
27	9.12515513132	011110	raihan
27	9.12515513132	01110	dipublikasikan
27	9.12515513132	01110	dipermasalahkan
27	9.12515513132	010110	jeratan
27	9.12515513132	01001	seberapa
27	9.12515513132	01001	buruknya
27	9.12515513132	0011110	Winarko
27	9.12515513132	0011100	penyidiknya
27	9.12515513132	0010011	lusa
27	9.12515513132	001000	doang
27	9.06857160296	1101111	Sukses
27	9.06857160296	1101111	Setibanya
27	9.06857160296	11010	Terbukti
27	9.06857160296	11010	Rinciannya
27	9.06857160296	1010110	Danrem
27	9.06857160296	101010	214
27	9.06857160296	100111	Management
27	9.06857160296	100111	Kejahatan
27	9.06857160296	100110	Hortikultura
27	9.06857160296	1001011	Tua
27	9.06857160296	1001011	Sirih
27	9.06857160296	1001011	Alamsyah
27	9.06857160296	1000111	Satreskrim
27	9.06857160296	100010	Dengar
27	9.06857160296	100000	Buruh
27	9.06857160296	01111111	diragukan
27	9.06857160296	011110	mengobati
27	9.06857160296	011110	mendongkrak
27	9.06857160296	011110	memetik
27	9.06857160296	011110	memberdayakan
27	9.06857160296	01110	terhindar
27	9.06857160296	01110	ditransfer
27	9.06857160296	011001	kekecewaannya
27	9.06857160296	010111	pencerahan
27	9.06857160296	01001	akumulasi
27	9.06857160296	0011100	soalnya
27	9.06857160296	0011100	seenaknya
27	9.06857160296	00110	Tribagus
27	9.06857160296	00110	Cipto
27	9.06857160296	001011	vital
27	9.06857160296	001011	Innova
27	9.06857160296	001010	rumit
27	9.06857160296	001010	menahu
27	9.06857160296	001010	berkarya
27	9.01412381893	1101111	Perbuatan
27	9.01412381893	1101111	Menggunakan
27	9.01412381893	1101111	Apapun
27	9.01412381893	110110	Sekaligus
27	9.01412381893	11010	Sontak
27	9.01412381893	11010	FAJARONLINE
27	9.01412381893	11001	timpal
27	9.01412381893	11000	harapnya
27	9.01412381893	1010111	digadang
27	9.01412381893	101001	Pew
27	9.01412381893	101001	Nrm
27	9.01412381893	01111110	ditaksir
27	9.01412381893	0111110	perhatikan
27	9.01412381893	0111110	benahi
27	9.01412381893	011110	mengemban
27	9.01412381893	011110	meneken
27	9.01412381893	011110	dibuatkan
27	9.01412381893	01110	notabene
27	9.01412381893	01110	karib
27	9.01412381893	01110	disiagakan
27	9.01412381893	011001	nyatanya
27	9.01412381893	011001	nah
27	9.01412381893	01010	multi
27	9.01412381893	01001	tindakannya
27	9.01412381893	01001	kembalinya
27	9.01412381893	0011111	menyindir
27	9.01412381893	0011111	Domestik
27	9.01412381893	0011110	Harjanto
27	9.01412381893	0011110	Hadimuldjono
27	9.01412381893	0011100	alhamdulillah
27	9.01412381893	001011	teras
27	9.01412381893	001000	kenegaraan
27	12.1840488204	1000111	EVERCOSS
27	11.1840488204	100110	Timteng
27	11.1840488204	00111010	Jazuli
27	10.961656399	101000	Whisnu
27	10.961656399	100110	KONI
27	10.961656399	00110	Manulang
27	10.7690113211	00110	Sahrin
27	10.7690113211	001011	Kedungbanteng
27	10.4470832262	00110	Dodo
27	10.3095797025	100111	Orbit
27	10.3095797025	100110	RRT
27	10.3095797025	00110	Deden
27	10.3095797025	00110	Angin
27	10.1840488204	101111110	mmscfd
27	10.1840488204	00110	Rustiyan
27	10.068571603	0011110	Mambo
26	9.96165639904	1111	Neto
26	9.96165639904	1010111	paru
26	9.96165639904	100110	fund
26	9.96165639904	1000111	PAT
26	9.96165639904	100000	Alfaria
26	9.96165639904	010111	survey
26	9.96165639904	0011111	amburadul
26	9.96165639904	001010	rayu
26	9.86212072549	01110	dipisahkan
26	9.86212072549	010110	Bolivia
26	9.86212072549	01000	transkrip
26	9.86212072549	00111010	Pengecualian
26	9.86212072549	00110	Dina
26	9.7690113211	101000	2015M
26	9.7690113211	100110	KIS
26	9.7690113211	0011110	Syafiuddin
26	9.7690113211	00110	Sutanto
26	9.7690113211	001011	venture
26	9.68154847985	1010111	bar
26	9.68154847985	1000110	Ketahanan
26	9.68154847985	010110	komandan
26	9.68154847985	010110	karyawannya
26	9.68154847985	001011	horor
26	9.68154847985	001000	asusila
26	9.59908631965	101010	Print
26	9.59908631965	101000	Fd
26	9.59908631965	100110	UK
26	9.59908631965	1000110	Kasi
26	9.59908631965	100010	Port
26	9.59908631965	010110	software
26	9.59908631965	0011110	Basri
26	9.59908631965	00110	NM4
26	9.59908631965	001010	cemburu
